"","Experiment","Season","Plot","Site","Region","Landuse","Block","Blockcode","Samplecode","Treatment","Littertype","Teabag.code","Initial.weight.including.bag..cord.and.label..g.","Initial.weight.tea.only..g.","Ashed.subsample.percentage.controll.initial.tea.only....","Ashed.initial.corrected.weight..tea.only..g.","Final.weight.including.bag.and.cord..no.label..g.","Final.weight..tea.only..g.","Final.weight.tea.only..from.ash.protocol.","Ashed.final.subsample.percentage.....","Ashed.final.corrected.weight..tea.only..g.","Burial.date","Recovery.date","incubation.time.red.and.green.tea..days.","Massloss..g..Ash.uncorrected","Massloss..g.","N.D..tree..m.","N.D.Mound..m.","Mound.type","Tree.with.ants","Moisture..","Temperature..C.","Lat","Long","Sign.of.termite.cheeting","Sign.of.hole.s.","Sign.of.roots","S","K","Massloss.per","N.per","C.per","P.per..SUA.","C.N","P.per..NMBU.","CLAY..","SILT..","SAND..","Class","OC..","Claycorr","Siltcorr","Sandcorr","Rain.sum","Site.ID"
"1105","Main","Dry",145,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T1","Open","Rooibos","R728",2.243,1.993,2.28,1.948,1.958,1.807,1.802,3.17,1.75,"23.07.2017","02.10.2017",71,0.186,0.203,3.95,13,"O",0,6.35,30,-2.367526973,34.06035799,"NO","NO","NO",NA,0.018265776,10.1642710472279,0.14,1.63,17.11,11.64285714,NA,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,136.7359694,"Mwantimba.p"
"1106","Main","Dry",146,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T2","Open","Rooibos","R13",2.249,1.999,2.28,1.954,0.684,0.533,0.386,88.48,0.04,"23.07.2017","02.10.2017",71,1.466,1.909,2.75,17.7,"O",1,6.1,31,-2.367538037,34.06038196,"NO","YES","NO",NA,NA,97.9529170931423,0.14,1.63,17.11,11.64285714,NA,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,136.7359694,"Mwantimba.p"
"1107","Main","Dry",147,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T3","Open","Rooibos","R832",2.215,1.965,2.28,1.92,1.728,1.577,1.587,3.18,1.54,"23.07.2017","02.10.2017",71,0.388,0.384,3.6,19,"M",1,5.6,29.9,-2.367578018,34.06032303,"NO","YES","NO",NA,NA,19.7916666666667,0.14,1.63,17.11,11.64285714,NA,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,136.7359694,"Mwantimba.p"
"1108","Main","Dry",148,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T4","Open","Rooibos","R823",2.214,1.964,2.28,1.919,0,NA,2.269,90.26,0.22,"23.07.2017","02.10.2017",71,NA,1.698,4.9,17.49,"M",1,6.5,31.6,-2.367626969,34.06031096,"YES","YES","NO",NA,NA,88.5356956748306,0.14,1.63,17.11,11.64285714,NA,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,136.7359694,"Mwantimba.p"
"1109","Main","Dry",149,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T5","Open","Rooibos","R703",2.138,1.888,2.28,1.845,1.903,1.753,1.767,3.1,1.71,"23.07.2017","02.10.2017",71,0.136,0.133,2.8,13,"M",1,6.3,31,-2.367717996,34.06032496,"NO","NO","NO",NA,0.011099893,7.31707317073171,0.14,1.63,17.11,11.64285714,NA,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,136.7359694,"Mwantimba.p"
"1110","Main","Dry",150,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T6","Open","Rooibos","R668",2.142,1.892,2.28,1.849,1.772,1.621,1.522,3.11,1.47,"23.07.2017","02.10.2017",71,0.271,0.374,2.75,19,"O",0,6.2,30.8,-2.367523033,34.06051297,"NO","YES","NO",NA,0.016253252,20.4975662520281,0.14,1.63,17.11,11.64285714,NA,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,136.7359694,"Mwantimba.p"
"1111","Main","Dry",151,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T7","Open","Rooibos","",NA,NA,2.28,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,1.4,7.9,"O",1,NA,NA,-2.367346007,34.06031004,"NO","NO","NO",NA,NA,NA,0.14,1.63,17.11,11.64285714,NA,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,136.7359694,"Mwantimba.p"
"1112","Main","Dry",152,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T8","Open","Rooibos","R788",2.187,1.937,2.28,1.893,0.432,0.281,0.338,89.78,0.03,"23.07.2017","02.10.2017",71,1.656,1.858,2.2,15,"M",0,6.4,28.45,-2.367543988,34.06016897,"NO","YES","NO",NA,NA,98.4152139461173,0.14,1.63,17.11,11.64285714,NA,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,136.7359694,"Mwantimba.p"
"1113","Main","Dry",153,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T1","Open","Rooibos","R735",2.12,1.87,2.28,1.828,1.057,0.906,0.851,50.9,0.42,"23.07.2017","02.10.2017",71,0.964,1.41,2.1,16.4,"G",0,5.65,31.65,-2.367678015,34.05937797,"YES","YES","NO",NA,NA,77.0240700218818,0.15,2.05,60.24,13.66666667,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.p"
"1114","Main","Dry",154,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T2","Open","Rooibos","R836",2.2,1.95,2.28,1.906,0.625,0.475,0.375,87.87,0.05,"23.07.2017","02.10.2017",71,1.476,1.86,2.15,9,"G",0,4.05,30.45,-2.367729982,34.05935199,"NO","YES","NO",NA,NA,97.3767051416579,0.15,2.05,60.24,13.66666667,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.p"
"1115","Main","Dry",155,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T3","Open","Rooibos","R337",2.231,1.981,2.28,1.936,1.889,1.739,1.721,5.22,1.63,"23.07.2017","02.10.2017",71,0.243,0.305,1.2,11,"G",0,5.1,29.4,-2.367711961,34.059339,"YES","YES","NO",NA,0.01062636,15.8057851239669,0.15,2.05,60.24,13.66666667,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.p"
"1116","Main","Dry",156,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T4","Open","Rooibos","R118",2.333,2.083,2.28,2.036,0.793,0.642,0.502,77.25,0.11,"23.07.2017","02.10.2017",71,1.441,1.921,1.55,9.1,"O",0,4.5,30.35,-2.36769503,34.05949901,"YES","YES","NO",NA,NA,94.5972495088409,0.15,2.05,60.24,13.66666667,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.p"
"1117","Main","Dry",157,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T5","Open","Rooibos","R478",2.164,1.914,2.28,1.871,1.792,1.641,1.542,3.97,1.48,"23.07.2017","02.10.2017",71,0.273,0.39,2.3,7.7,"O",0,5.65,29.85,-2.367801983,34.05952197,"YES","NO","YES",NA,0.005479791,20.8979155531801,0.15,2.05,60.24,13.66666667,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.p"
"1118","Main","Dry",158,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T6","Open","Rooibos","R773",2.232,1.982,2.28,1.937,1.355,1.205,0.766,86.23,0.11,"23.07.2017","02.10.2017",71,0.778,1.832,1.9,4.3,"O",0,5.95,31.8,-2.367927041,34.05930002,"YES","YES","NO",NA,NA,94.3211151264842,0.15,2.05,60.24,13.66666667,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.p"
"1119","Main","Dry",159,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T7","Open","Rooibos","",NA,NA,2.28,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,2.65,0,"G",1,NA,NA,-2.36768296,34.05923699,"NO","NO","NO",NA,NA,NA,0.15,2.05,60.24,13.66666667,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.p"
"1120","Main","Dry",160,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T8","Open","Rooibos","R401",2.214,1.964,2.28,1.919,1.788,1.638,1.644,5.08,1.56,"23.07.2017","02.10.2017",71,0.326,0.359,0.8,10.8,"O",0,6.25,29.2,-2.367547005,34.05949499,"NO","YES","NO",NA,0.027602768,18.7076602397082,0.15,2.05,60.24,13.66666667,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,136.7359694,"Mwantimba.p"
"1121","Main","Dry",161,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_T1","Open","Rooibos","R673",2.121,1.871,2.28,1.829,1.162,1.012,0.953,32.29,0.65,"24.07.2017","01.10.2017",69,0.86,1.183,7.6,35.8,"M",0,5.65,31.7,-2.272751033,34.02317603,"NO","YES","NO",NA,NA,64.4614543466375,0.13,1.83,40.2,14.07692308,NA,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,162.6342073,"Handajega"
"1122","Main","Dry",162,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_T2","Open","Rooibos","R814",2.221,1.971,2.28,1.926,2.472,2.321,2.094,91.24,0.18,"24.07.2017","01.10.2017",69,-0.35,1.743,4.1,31.4,"M",0,4.45,31.65,-2.272706022,34.02316203,"YES","YES","NO",NA,NA,90.6542056074766,0.13,1.83,40.2,14.07692308,NA,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,162.6342073,"Handajega"
"1123","Main","Dry",163,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_T3","Open","Rooibos","R615",2.157,1.907,2.28,1.864,1.487,1.337,1.286,30.15,0.9,"24.07.2017","01.10.2017",69,0.571,0.965,7.8,28.8,"M",0,4.45,32.75,-2.272671992,34.02321098,"NO","YES","NO",NA,NA,51.7167381974249,0.13,1.83,40.2,14.07692308,NA,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,162.6342073,"Handajega"
"1124","Main","Dry",164,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_T4","Open","Rooibos","R514",2.106,1.856,2.28,1.814,1.829,1.679,1.566,11.28,1.39,"24.07.2017","01.10.2017",69,0.177,0.425,9.5,20.8,"M",0,5.05,31.3,-2.272618013,34.023213,"NO","NO","NO",NA,0.007239095,23.3737596471885,0.13,1.83,40.2,14.07692308,NA,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,162.6342073,"Handajega"
"1125","Main","Dry",165,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_T5","Open","Rooibos","R127",2.187,1.937,2.28,1.893,1.795,1.644,1.602,16.39,1.34,"24.07.2017","01.10.2017",69,0.293,0.554,10.4,13.8,"M",0,5.3,32.05,-2.272475017,34.02334501,"NO","NO","NO",NA,0.012864392,29.2128895932382,0.13,1.83,40.2,14.07692308,NA,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,162.6342073,"Handajega"
"1126","Main","Dry",166,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_T6","Open","Rooibos","R752",2.197,1.947,2.28,1.903,1.69,1.539,1.506,8.49,1.38,"24.07.2017","01.10.2017",69,0.408,0.525,2.1,4.7,"M",0,5.15,33.25,-2.272549029,34.02288602,"NO","NO","NO",NA,NA,27.4829217025749,0.13,1.83,40.2,14.07692308,NA,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,162.6342073,"Handajega"
"1127","Main","Dry",167,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_T7","Open","Rooibos","",NA,NA,2.28,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,5.6,4.2,"M",1,NA,NA,-2.272995031,34.02292399,"NO","NO","NO",NA,NA,NA,0.13,1.83,40.2,14.07692308,NA,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,162.6342073,"Handajega"
"1128","Main","Dry",168,"Handajega","Wet","Wild","1","Wet_W1","Wet_W1_T8","Open","Rooibos","R690",2.141,1.891,2.28,1.848,1.855,1.705,1.606,11.66,1.42,"24.07.2017","01.10.2017",69,0.187,0.43,2.4,46,"M",0,4.1,30.15,-2.272912972,34.02335004,"NO","YES","NO",NA,0.008164804,23.1601731601732,0.13,1.83,40.2,14.07692308,NA,21.96,4.92,73.12,"sandy clay loam",1.24,18.986732,16.637488,64.490972,162.6342073,"Handajega"
"1129","Main","Dry",169,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_T1","Open","Rooibos","R684",2.114,1.864,2.28,1.822,1.816,1.665,1.623,11.64,1.43,"24.07.2017","01.10.2017",69,0.199,0.387,8.2,11.4,"O",1,6.65,35.05,-2.278429018,34.02424003,"YES","NO","NO",NA,0.008242028,21.5148188803513,0.115,1.56,36.17,13.56521739,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,162.6342073,"Handajega"
"1130","Main","Dry",170,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_T2","Open","Rooibos","R694",2.23,1.98,2.28,1.935,1.761,1.61,1.624,4.93,1.54,"24.07.2017","01.10.2017",69,0.37,0.391,7.7,15.8,"O",1,6.1,33.95,-2.278462965,34.024178,"NO","NO","YES",NA,0.00950837,20.4134366925065,0.115,1.56,36.17,13.56521739,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,162.6342073,"Handajega"
"1131","Main","Dry",171,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_T3","Open","Rooibos","R655",2.178,1.928,2.28,1.884,3.755,3.604,3.468,89.44,0.37,"24.07.2017","01.10.2017",69,-1.676,1.518,13.4,7.6,"O",1,5.6,33,-2.278538989,34.02437104,"NO","YES","YES",NA,NA,80.3609341825902,0.115,1.56,36.17,13.56521739,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,162.6342073,"Handajega"
"1132","Main","Dry",172,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_T4","Open","Rooibos","",NA,NA,2.28,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,3.3,28.4,"G",1,NA,NA,-2.278141016,34.02413601,"NO","NO","NO",NA,NA,NA,0.115,1.56,36.17,13.56521739,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,162.6342073,"Handajega"
"1133","Main","Dry",173,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_T5","Open","Rooibos","R405",2.24,1.99,2.28,1.945,NA,NA,NA,NA,NA,"24.07.2017","01.10.2017",69,NA,NA,15.4,12.4,"O",0,6.3,34.05,-2.27856799,34.02396997,"NO","YES","YES",NA,NA,NA,0.115,1.56,36.17,13.56521739,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,162.6342073,"Handajega"
"1134","Main","Dry",174,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_T6","Open","Rooibos","R736",2.219,1.969,2.28,1.924,1.624,1.473,1.421,10.51,1.27,"24.07.2017","01.10.2017",69,0.496,0.653,7.4,7.4,"O",0,5.9,33.2,-2.278680978,34.02434899,"NO","NO","YES",NA,0.016588438,33.991683991684,0.115,1.56,36.17,13.56521739,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,162.6342073,"Handajega"
"1135","Main","Dry",175,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_T7","Open","Rooibos","R338",2.171,1.921,2.28,1.877,1.812,1.661,1.628,8.79,1.48,"24.07.2017","01.10.2017",69,0.26,0.393,15.4,9.8,"O",1,5.95,34.05,-2.278421978,34.02437498,"NO","NO","NO",NA,0.007782783,21.1507725093234,0.115,1.56,36.17,13.56521739,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,162.6342073,"Handajega"
"1136","Main","Dry",176,"Handajega","Wet","Wild","2","Wet_W2","Wet_W2_T8","Open","Rooibos","R52",2.163,1.913,2.28,1.87,0,NA,4.879,93.56,0.31,"24.07.2017","01.10.2017",69,NA,1.555,6.8,6.9,"O",0,4.6,34.5,-2.278290968,34.02457497,"NO","YES","YES",NA,NA,83.4224598930481,0.115,1.56,36.17,13.56521739,NA,23.96,4.92,71.12,"sandy clay loam",3.31,21.665132,16.637488,62.234772,162.6342073,"Handajega"
"1137","Main","Dry",177,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_T1","Open","Rooibos","R750",2.203,1.953,2.28,1.909,NA,NA,NA,NA,NA,"24.07.2017","01.10.2017",69,NA,NA,17.8,25.8,"O",0,4.7,34.15,-2.277740026,34.02764099,"YES","YES","YES",NA,NA,NA,0.11,2.19,29.2,19.90909091,NA,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1138","Main","Dry",178,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_T2","Open","Rooibos","R612",2.11,1.86,2.28,1.818,0,NA,2.935,94.42,0.16,"24.07.2017","01.10.2017",69,NA,1.654,15.4,18.8,"O",1,4.5,35.8,-2.277788976,34.02766496,"YES","YES","NO",NA,NA,91.1991199119912,0.11,2.19,29.2,19.90909091,NA,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1139","Main","Dry",179,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_T3","Open","Rooibos","R491",2.269,2.019,2.28,1.973,2.02,1.869,1.758,14.68,1.5,"24.07.2017","01.10.2017",69,0.15,0.473,11.8,15.4,"O",1,5.8,34.75,-2.277857959,34.02768298,"NO","NO","YES",NA,0.00826857,23.9736441966548,0.11,2.19,29.2,19.90909091,NA,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1140","Main","Dry",180,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_T4","Open","Rooibos","R325",2.207,1.957,2.28,1.913,1.672,1.522,1.481,6.48,1.39,"24.07.2017","01.10.2017",69,0.436,0.528,8.3,35,"O",0,5.3,31,-2.278019981,34.02770502,"NO","NO","NO",NA,0.012407468,27.3392577104025,0.11,2.19,29.2,19.90909091,NA,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1141","Main","Dry",181,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_T5","Open","Rooibos","R116",2.291,2.041,2.28,1.995,2.032,1.882,1.83,7.27,1.7,"24.07.2017","01.10.2017",69,0.16,0.297,11.4,15.8,"O",1,4.3,35.1,-2.277732985,34.02742297,"NO","NO","YES",NA,0.004513178,14.7869674185464,0.11,2.19,29.2,19.90909091,NA,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1142","Main","Dry",182,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_T6","Open","Rooibos","R613",2.168,1.918,2.28,1.874,1.783,1.632,1.581,22.38,1.23,"24.07.2017","01.10.2017",69,0.286,0.648,8.8,15.8,"O",1,6.55,36.4,-2.277700966,34.02739397,"YES","YES","YES",NA,0.016876351,34.3649946638207,0.11,2.19,29.2,19.90909091,NA,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1143","Main","Dry",183,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_T7","Open","Rooibos","",NA,NA,2.28,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,11.4,35.8,"G",1,NA,NA,-2.277779002,34.02806603,"NO","NO","NO",NA,NA,NA,0.11,2.19,29.2,19.90909091,NA,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1144","Main","Dry",184,"Handajega","Wet","Wild","3","Wet_W3","Wet_W3_T8","Open","Rooibos","R179",2.177,1.927,2.28,1.883,1.717,1.567,1.527,5.7,1.44,"24.07.2017","01.10.2017",69,0.36,0.443,3.7,16.4,"O",0,4.3,28.05,-2.277516983,34.02776697,"NO","NO","YES",NA,0.008124646,23.5262878385555,0.11,2.19,29.2,19.90909091,NA,25.96,8.92,65.12,"sandy clay loam",1.61,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1145","Main","Dry",185,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_T1","Open","Rooibos","R300",2.233,1.983,2.28,1.938,NA,NA,NA,NA,NA,"24.07.2017","01.10.2017",69,NA,NA,9.8,29.4,"O",0,4.9,35,-2.27873303,34.03213603,"NO","YES","NO",NA,NA,NA,0.13,1.95,21.51,15,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1146","Main","Dry",186,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_T2","Open","Rooibos","R717",2.162,1.912,2.28,1.869,1.759,1.609,1.575,31.27,1.08,"24.07.2017","01.10.2017",69,0.304,0.786,11.4,45.4,"O",0,7.55,35.3,-2.278763037,34.03197401,"YES","YES","NO",NA,0.04093237,42.215088282504,0.13,1.95,21.51,15,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1147","Main","Dry",187,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_T3","Open","Rooibos","R759",2.247,1.997,2.28,1.952,1.708,1.557,1.546,9.37,1.4,"24.07.2017","01.10.2017",69,0.44,0.55,0.6,39.4,"O",1,5.05,35.15,-2.278589029,34.031842,"NO","NO","NO",NA,0.012102111,28.2786885245902,0.13,1.95,21.51,15,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1148","Main","Dry",188,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_T4","Open","Rooibos","R357",2.209,1.959,2.28,1.914,0,NA,0,0,0,"24.07.2017","01.10.2017",69,NA,1.914,2.3,14.4,"O",0,7.35,34.15,-2.278422983,34.03226101,"YES","YES","YES",NA,NA,100,0.13,1.95,21.51,15,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1149","Main","Dry",189,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_T5","Open","Rooibos","R18",2.252,2.002,2.28,1.957,0,NA,0.837,91.67,0.07,"24.07.2017","01.10.2017",69,NA,1.887,0.6,7,"O",1,5.5,33,-2.278758008,34.03246301,"NO","YES","YES",NA,NA,96.4230965763924,0.13,1.95,21.51,15,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1150","Main","Dry",190,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_T6","Open","Rooibos","R397",2.197,1.947,2.28,1.903,1.745,1.594,1.578,11.06,1.4,"24.07.2017","01.10.2017",69,0.353,0.499,9.5,17.4,"O",0,5.05,36.05,-2.278755996,34.03226897,"NO","NO","NO",NA,0.011402466,26.4319495533368,0.13,1.95,21.51,15,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1151","Main","Dry",191,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_T7","Open","Rooibos","R715",2.161,1.911,2.28,1.868,1.901,1.751,1.696,5.91,1.6,"24.07.2017","01.10.2017",69,0.16,0.272,12.4,29.8,"O",0,6.45,36.35,-2.278704029,34.03218297,"NO","NO","NO",NA,0.004194607,14.3468950749465,0.13,1.95,21.51,15,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1152","Main","Dry",192,"Handajega","Wet","Wild","4","Wet_W4","Wet_W4_T8","Open","Rooibos","",NA,NA,2.28,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,3.6,37.8,"O",0,NA,NA,-2.278977027,34.03205104,"NO","NO","NO",NA,NA,NA,0.13,1.95,21.51,15,NA,25.96,8.92,65.12,"sandy clay loam",1.7,24.343532,19.893088,55.466172,162.6342073,"Handajega"
"1153","Main","Dry",1,"Makao","Dry","Agriculture","1","Dry_Ag1","Dry_Ag1_T1","Exclosed","Green","G377",2.103,1.853,5.51,1.751,1.389,1.239,1.211,16.86,1.01,"22.07.2017","29.09.2017",69,0.614,0.744,26.4,41,"M",1,3.8,26.9,-3.397861,34.837608,"NO","NO","YES",0.510904727,NA,42.3186750428327,0.18,2.28,24.32,12.66666667,NA,12.57,0.97,86.47,"loamy sand",1.02,6.411644,13.422583,79.551107,6.708962344,"Makao.ag"
"1154","Main","Dry",2,"Makao","Dry","Agriculture","1","Dry_Ag1","Dry_Ag1_T2","Exclosed","Green","",NA,NA,5.51,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,22.4,39.8,"M",1,NA,NA,-3.397879042,34.83753601,"NO","NO","NO",NA,NA,NA,0.18,2.28,24.32,12.66666667,NA,12.57,0.97,86.47,"loamy sand",1.02,6.411644,13.422583,79.551107,6.708962344,"Makao.ag"
"1155","Main","Dry",3,"Makao","Dry","Agriculture","1","Dry_Ag1","Dry_Ag1_T3","Exclosed","Green","G44",2.068,1.818,5.51,1.718,1.555,1.405,1.367,10.62,1.22,"22.07.2017","29.09.2017",69,0.413,0.496,NA,NA,"",NA,3.3,25,-3.397874,34.837579,"NO","NO","YES",0.680360065,NA,28.9871944121071,0.18,2.28,24.32,12.66666667,NA,12.57,0.97,86.47,"loamy sand",1.02,6.411644,13.422583,79.551107,6.708962344,"Makao.ag"
"1156","Main","Dry",4,"Makao","Dry","Agriculture","1","Dry_Ag1","Dry_Ag1_T4","Exclosed","Green","G357",1.996,1.746,5.51,1.65,1.642,1.491,1.5,6.4,1.4,"22.07.2017","29.09.2017",69,0.255,0.246,NA,NA,"",NA,2.25,27.35,-3.39777804,34.83751204,"NO","NO","NO",0.81711093,NA,15.1515151515152,0.18,2.28,24.32,12.66666667,NA,12.57,0.97,86.47,"loamy sand",1.02,6.411644,13.422583,79.551107,6.708962344,"Makao.ag"
"1157","Main","Dry",5,"Makao","Dry","Agriculture","1","Dry_Ag1","Dry_Ag1_T5","Exclosed","Green","G734",1.987,1.737,5.51,1.641,NA,NA,NA,NA,NA,"22.07.2017","",NA,NA,NA,28.4,36.4,"M",1,3.2,26.7,-3.397802012,34.83751204,"NO","NO","NO",NA,NA,NA,0.18,2.28,24.32,12.66666667,NA,12.57,0.97,86.47,"loamy sand",1.02,6.411644,13.422583,79.551107,6.708962344,"Makao.ag"
"1158","Main","Dry",6,"Makao","Dry","Agriculture","1","Dry_Ag1","Dry_Ag1_T6","Exclosed","Green","G164",1.994,1.744,5.51,1.648,1.404,1.253,1.154,9.3,1.05,"22.07.2017","29.09.2017",69,0.491,0.601,32.4,31,"M",1,5.35,26.6,-3.39773898,34.83750198,"NO","NO","NO",0.631596473,NA,36.2864077669903,0.18,2.28,24.32,12.66666667,NA,12.57,0.97,86.47,"loamy sand",1.02,6.411644,13.422583,79.551107,6.708962344,"Makao.ag"
